gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_0,MultipleLines_1,TotalServices,AvgMonthlySpend,TenureGroup,HighValueCustomer,ContractRisk,Charge_Tenure_Interaction,MonthlyToTotalRatio,ExpectedVsActualCharges,ServiceEfficiency,CustomerCluster
1,0,0,0,3,1,0,0,0,0,0,0,0,1,70.3,220.4,0,0,1,0,0,0,0,1,1,0,1,55.1,0,0,2,210.89999999999998,0.3175248419150858,-9.500000000000028,110.2,0
0,0,1,0,71,1,0,0,0,0,0,0,2,0,19.6,1416.5,0,0,0,1,0,0,0,1,1,0,1,19.67361111111111,2,0,0,1391.6000000000001,0.013827160493827161,-24.899999999999864,708.25,1
1,0,1,0,8,1,0,0,0,0,0,0,0,0,20.25,158.35,0,0,0,1,0,0,0,1,1,0,1,17.594444444444445,0,0,2,162.0,0.12707875745214936,3.6500000000000057,79.175,1
0,0,1,0,3,1,0,0,0,0,0,0,0,1,75.85,256.6,1,0,1,0,0,0,1,0,0,1,1,64.15,0,1,2,227.54999999999998,0.2944487577639751,-29.05000000000004,128.3,0
1,0,1,1,69,1,1,1,0,1,1,1,2,0,80.65,5542.55,0,1,0,0,1,0,0,0,1,0,6,79.17928571428571,2,1,0,5564.85,0.01454843917706163,22.300000000000182,791.7928571428572,2
1,0,1,1,1,1,0,0,0,0,0,0,0,1,68.5,68.5,1,0,1,0,0,0,1,0,1,0,1,34.25,0,0,2,68.5,0.9856115107913669,0.0,34.25,0
0,1,1,0,72,1,1,1,1,1,1,1,2,1,115.75,8443.7,0,0,1,0,0,1,0,0,0,1,7,115.66712328767125,2,1,0,8334.0,0.013706822030385922,-109.70000000000073,1055.4625,2
1,0,0,0,11,1,1,0,0,0,0,0,0,1,73.5,791.75,1,0,1,0,0,0,1,0,1,0,2,65.97916666666667,0,1,2,808.5,0.09271523178807947,16.75,263.9166666666667,0
1,0,0,0,71,1,1,1,1,1,0,1,2,0,80.6,5708.2,0,1,0,0,1,0,0,0,0,1,6,79.28055555555555,2,1,0,5722.599999999999,0.014117564632522945,14.399999999999636,815.4571428571428,2
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1,0,1,0,0,0,0,1,1,0,1,34.975,0,0,2,69.95,0.9859055673009162,0.0,34.975,1
0,0,1,0,33,0,1,0,1,1,1,1,2,0,59.55,2016.3,0,1,0,0,1,0,0,0,1,0,5,59.30294117647059,1,0,0,1965.1499999999999,0.02951965498438507,-51.15000000000009,336.05,2
0,0,0,0,16,1,0,0,0,0,0,0,1,0,19.05,326.65,0,0,0,1,0,0,0,1,1,0,1,19.21470588235294,1,0,1,304.8,0.05814130932397376,-21.849999999999966,163.325,1
0,1,1,0,56,1,1,1,1,1,0,0,1,0,95.65,5471.75,0,0,1,0,0,0,1,0,0,1,5,95.99561403508773,2,1,1,5356.400000000001,0.017477502169841487,-115.34999999999945,911.9583333333334,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.95,19.95,0,0,0,1,0,1,0,0,1,0,1,9.975,0,0,2,19.95,0.9522673031026253,0.0,9.975,1
1,0,0,0,5,1,0,0,1,0,1,1,0,1,70.05,346.4,1,1,0,0,0,0,1,0,1,0,4,57.73333333333333,0,0,2,350.25,0.20164075993091538,3.8500000000000227,69.28,0
1,0,1,1,57,1,0,0,0,0,0,0,1,0,19.4,1061.6,0,0,0,1,0,0,0,1,1,0,1,18.303448275862067,2,0,1,1105.8,0.018257105213626952,44.200000000000045,530.8,1
1,0,1,1,56,0,0,1,1,0,0,0,1,1,36.1,1971.5,0,1,0,0,0,1,0,0,1,0,2,34.58771929824562,2,0,1,2021.6000000000001,0.018301647655259823,50.100000000000136,657.1666666666666,1
1,0,0,0,8,1,0,1,1,0,1,0,0,1,94.0,773.65,1,0,1,0,0,0,1,0,0,1,4,85.96111111111111,0,1,2,752.0,0.12134512360420835,-21.649999999999977,154.73,0
0,0,1,1,22,1,1,1,1,0,0,0,0,0,61.15,1422.05,1,1,0,0,0,0,0,1,1,0,4,61.82826086956521,1,0,2,1345.3,0.04297108323670988,-76.75,284.40999999999997,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,0,0,0,1,1,0,1,9.875,0,0,2,19.75,0.9518072289156626,0.0,9.875,1
0,0,0,1,40,1,1,0,0,1,1,0,0,1,64.1,2460.35,0,1,0,0,0,1,0,0,1,0,4,60.00853658536585,2,0,2,2564.0,0.02604261888800861,103.65000000000009,492.07,1
1,0,1,1,46,1,0,0,0,0,0,0,2,0,19.75,856.5,0,0,0,1,0,1,0,0,1,0,1,18.22340425531915,2,0,0,908.5,0.023032069970845483,52.0,428.25,1
1,0,1,1,63,1,0,0,0,0,0,0,2,0,19.7,1275.85,0,0,0,1,0,0,0,1,1,0,1,19.93515625,2,0,0,1241.1,0.015428593805067158,-34.75,637.925,1
1,0,1,1,68,1,1,1,1,0,1,1,2,1,110.2,7467.5,0,0,1,0,0,0,1,0,0,1,6,108.22463768115942,2,1,0,7493.6,0.014755305616924416,26.100000000000364,1066.7857142857142,2
1,0,1,1,69,1,1,1,0,1,1,1,2,1,106.35,7261.75,0,0,1,0,0,1,0,0,1,0,6,103.73928571428571,2,1,0,7338.15,0.01464321365873808,76.39999999999964,1037.392857142857,2
0,0,1,0,56,1,0,1,1,1,0,0,0,0,90.55,5116.6,0,0,1,0,0,0,1,0,0,1,4,89.76491228070176,2,1,2,5070.8,0.017693840862904486,-45.80000000000018,1023.32,2
0,0,1,1,10,1,0,1,1,0,0,1,1,1,65.9,660.05,0,1,0,0,0,0,0,1,1,0,4,60.00454545454545,0,0,1,659.0,0.09968988730050679,-1.0499999999999545,132.01,1
1,0,0,0,63,1,1,1,1,1,1,0,1,0,104.5,6590.8,0,0,1,0,0,1,0,0,0,1,6,102.98125,2,1,1,6583.5,0.015853029521526747,-7.300000000000182,941.5428571428572,2
0,0,1,1,24,0,1,1,1,1,0,1,2,1,52.5,1208.15,0,1,0,0,0,0,0,1,1,0,5,48.326,1,0,0,1260.0,0.04341893065376504,51.84999999999991,201.35833333333335,1
0,0,0,0,19,1,0,0,1,0,0,0,0,1,56.1,1033.9,0,1,0,0,0,0,0,1,0,1,2,51.69500000000001,1,0,2,1065.9,0.05420813605179244,32.0,344.6333333333334,1
1,0,1,1,22,1,0,0,1,0,1,0,0,1,88.75,1885.15,0,0,1,0,0,0,1,0,0,1,3,81.96304347826087,1,1,2,1952.5,0.04705352172414707,67.34999999999991,471.2875,0
1,0,1,0,29,1,1,1,0,0,0,0,0,1,84.45,2467.1,1,0,1,0,0,0,1,0,0,1,3,82.23666666666666,1,1,2,2449.05,0.03421660386532151,-18.049999999999727,616.775,0
1,0,1,0,13,1,0,0,1,0,1,1,1,1,75.3,989.45,1,1,0,0,0,0,0,1,0,1,4,70.675,1,1,1,978.9,0.07602604876571255,-10.550000000000068,197.89000000000001,0
0,0,1,0,70,1,0,0,0,0,0,0,2,1,26.0,2006.95,0,0,0,1,1,0,0,0,0,1,1,28.266901408450703,2,0,0,1820.0,0.01294852959486043,-186.95000000000005,1003.475,1
0,0,1,0,49,1,0,1,1,0,1,1,0,0,99.4,5025.0,0,0,1,0,0,0,1,0,1,0,5,100.5,2,1,2,4870.6,0.01977715877437326,-154.39999999999964,837.5,2
0,1,1,0,43,1,1,0,1,1,1,1,1,1,109.55,4710.65,1,0,1,0,0,0,0,1,0,1,6,107.06022727272726,2,1,1,4710.65,0.023250878142476627,0.0,672.9499999999999,2
0,0,0,0,3,1,0,0,0,0,0,0,0,1,19.6,59.75,1,0,0,1,0,0,0,1,1,0,1,14.9375,0,0,2,58.800000000000004,0.3226337448559671,-0.9499999999999957,29.875,1
1,0,1,1,42,1,0,0,1,1,1,1,1,0,73.15,3088.25,0,1,0,0,0,0,1,0,1,0,5,71.81976744186046,2,1,1,3072.3,0.02367888646111516,-15.949999999999818,514.7083333333334,2
1,0,0,0,57,1,0,1,0,1,0,0,1,1,54.65,3134.7,0,1,0,0,0,0,0,1,1,0,3,54.04655172413793,2,0,1,3115.0499999999997,0.017428325413783207,-19.65000000000009,783.675,1
1,1,0,0,2,1,1,0,1,0,1,0,0,0,66.4,94.55,1,1,0,0,1,0,0,0,1,0,4,31.516666666666666,0,0,2,132.8,0.6949241234955521,38.250000000000014,18.91,1
0,0,1,0,72,1,1,1,1,1,1,1,2,1,115.55,8312.4,0,0,1,0,0,1,0,0,0,1,7,113.86849315068493,2,1,0,8319.6,0.01389924699882118,7.200000000000728,1039.05,2
0,1,0,0,46,1,0,1,1,0,1,1,0,1,104.45,4863.85,0,0,1,0,0,0,1,0,0,1,5,103.48617021276597,2,1,2,4804.7,0.021470343381604775,-59.150000000000546,810.6416666666668,2
1,1,1,0,66,1,0,0,0,1,1,1,0,1,100.05,6871.9,1,0,1,0,0,1,0,0,0,1,4,102.56567164179104,2,1,2,6603.3,0.014557173827641899,-268.59999999999945,1374.3799999999999,2
1,0,0,0,62,1,1,1,0,1,0,1,1,0,102.0,6529.25,1,0,1,0,0,0,1,0,0,1,5,103.63888888888889,2,1,1,6324.0,0.015619616400597221,-205.25,1088.2083333333333,2
0,0,1,0,72,1,1,1,1,1,1,1,2,1,91.15,6637.9,0,1,0,0,1,0,0,0,0,1,7,90.93013698630136,2,1,0,6562.8,0.01372968413441986,-75.09999999999945,829.7375,2
1,0,1,1,35,1,0,1,0,1,1,0,1,1,91.75,3165.6,0,0,1,0,0,0,1,0,1,0,4,87.93333333333334,1,1,1,3211.25,0.02897429419566728,45.65000000000009,633.12,0
1,0,1,0,17,1,1,1,1,0,0,0,0,0,90.2,1454.15,1,0,1,0,0,1,0,0,0,1,4,80.78611111111111,1,1,2,1533.4,0.06198673676253307,79.25,290.83000000000004,0
0,0,1,0,72,1,1,1,1,1,1,1,2,1,92.4,6786.1,0,1,0,0,0,0,1,0,0,1,7,92.96027397260275,2,1,0,6652.8,0.013614061970502866,-133.30000000000018,848.2625,2
0,0,1,1,28,1,0,0,0,0,0,0,1,0,19.9,543.0,0,0,0,1,0,0,0,1,1,0,1,18.724137931034484,1,0,1,557.1999999999999,0.03658088235294117,14.199999999999932,271.5,1
1,0,1,0,56,1,0,0,0,0,0,0,2,1,25.15,1327.15,1,0,0,1,0,1,0,0,0,1,1,23.283333333333335,2,0,0,1408.3999999999999,0.01893611414373376,81.24999999999977,663.575,1
0,0,0,0,31,1,0,0,0,1,0,0,0,1,79.85,2404.15,1,0,1,0,0,1,0,0,0,1,2,75.1296875,1,1,2,2475.35,0.033199592541005754,71.19999999999982,801.3833333333333,0
1,0,0,0,45,1,0,0,0,0,0,0,1,0,18.85,848.2500000000001,0,0,0,1,1,0,0,0,1,0,1,18.44021739130435,2,0,1,848.2500000000001,0.02219605534294966,0.0,424.12500000000006,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,25.75,25.75,0,0,0,1,0,0,0,1,0,1,1,12.875,0,0,2,25.75,0.9626168224299065,0.0,12.875,1
0,0,0,0,2,1,0,1,0,0,0,0,0,1,49.6,114.7,1,1,0,0,0,0,0,1,1,0,2,38.233333333333334,0,0,2,99.2,0.428694900605013,-15.5,38.233333333333334,1
0,0,0,0,6,1,0,0,0,0,0,0,0,1,20.95,109.5,0,0,0,1,0,0,0,1,1,0,1,15.642857142857142,0,0,2,125.69999999999999,0.18959276018099547,16.19999999999999,54.75,1
0,0,1,0,48,1,0,1,1,0,1,1,1,1,97.05,4692.95,0,0,1,0,0,0,1,0,1,0,5,95.77448979591837,2,1,1,4658.4,0.020675550442590996,-34.55000000000018,782.1583333333333,2
1,0,1,1,25,1,0,0,0,0,0,0,0,1,25.4,546.85,0,0,0,1,1,0,0,0,0,1,1,21.032692307692308,1,0,2,635.0,0.04636305558090718,88.14999999999998,273.425,1
1,0,1,1,64,1,0,0,0,0,0,0,2,1,19.7,1274.05,0,0,0,1,1,0,0,0,1,0,1,19.60076923076923,2,0,0,1260.8,0.015450374495117838,-13.25,637.025,1
1,0,0,0,50,0,1,1,0,0,0,0,0,1,35.0,1782.4,0,1,0,0,0,0,0,1,1,0,2,34.94901960784314,2,0,2,1750.0,0.0196254345631939,-32.40000000000009,594.1333333333333,1
0,0,1,1,52,1,0,0,1,0,1,1,1,0,101.25,5301.1,0,0,1,0,1,0,0,0,0,1,4,100.02075471698114,2,1,1,5265.0,0.019096207163199486,-36.100000000000364,1060.22,2
1,1,1,0,4,1,0,0,0,0,0,0,0,1,70.2,280.35,0,0,1,0,0,0,1,0,1,0,1,56.07000000000001,0,0,2,280.8,0.24951128487648835,0.44999999999998863,140.175,0
0,1,0,0,32,1,0,0,0,0,1,1,0,0,90.95,2897.95,0,0,1,0,0,0,1,0,1,0,3,87.81666666666666,1,1,2,2910.4,0.031373428310250265,12.450000000000273,724.4875,0
1,0,1,1,45,1,1,1,0,1,1,0,2,0,73.85,3371.0,0,1,0,0,0,1,0,0,0,1,5,73.28260869565217,2,1,0,3323.2499999999995,0.021900948991696322,-47.750000000000455,561.8333333333334,2
1,0,1,0,9,1,1,0,0,0,0,1,0,1,88.05,801.3,0,0,1,0,0,0,1,0,0,1,3,80.13,0,1,2,792.4499999999999,0.10974697743986041,-8.850000000000023,200.325,0
0,1,1,0,66,1,0,0,1,1,1,1,0,1,105.95,6975.25,1,0,1,0,0,1,0,0,0,1,5,104.10820895522389,2,1,2,6992.7,0.015187242429672102,17.449999999999818,1162.5416666666667,2
1,0,0,1,3,1,0,0,1,0,0,1,0,0,91.85,257.05,1,0,1,0,0,0,1,0,0,1,3,64.2625,0,1,2,275.54999999999995,0.3559387715559,18.499999999999943,64.2625,0
0,0,0,0,54,1,0,0,0,0,0,0,2,0,20.1,1079.45,0,0,0,1,0,0,0,1,1,0,1,19.62636363636364,2,0,0,1085.4,0.01860335971123143,5.9500000000000455,539.725,1
0,0,1,1,1,0,0,0,0,1,1,0,0,0,40.1,40.1,1,1,0,0,0,0,1,0,1,0,2,20.05,0,0,2,40.1,0.975669099756691,0.0,13.366666666666667,1
0,0,1,1,64,1,1,1,0,1,1,1,2,1,110.3,6997.3,0,0,1,0,1,0,0,0,0,1,6,107.65076923076923,2,1,0,7059.2,0.015760970521412343,61.899999999999636,999.6142857142858,2
0,1,0,0,31,1,0,0,0,0,0,0,0,1,73.9,2217.15,1,0,1,0,0,0,1,0,0,1,1,69.2859375,1,1,2,2290.9,0.03331605166467552,73.75,1108.575,0
0,0,0,0,14,1,0,0,0,0,1,1,0,1,89.8,1129.1,1,0,1,0,0,0,0,1,1,0,3,75.27333333333333,1,1,2,1257.2,0.07946199451375985,128.10000000000014,282.275,0
0,0,0,0,12,1,1,0,0,0,1,0,1,1,85.15,979.05,0,0,1,0,0,1,0,0,1,0,3,75.31153846153846,0,1,1,1021.8000000000001,0.08688332227947555,42.750000000000114,244.7625,0
1,1,1,0,67,1,1,1,0,1,0,0,1,1,60.95,4119.4,0,1,0,0,1,0,0,0,1,0,4,60.579411764705874,2,0,1,4083.65,0.014792253179302982,-35.749999999999545,823.8799999999999,2
0,0,1,1,35,1,1,0,1,1,1,0,0,0,72.25,2568.55,1,1,0,0,0,0,1,0,0,1,5,71.34861111111111,1,1,2,2528.75,0.02811776381078399,-39.80000000000018,428.0916666666667,2
0,0,0,0,45,1,1,0,0,1,0,1,2,1,73.55,3349.1,0,1,0,0,0,0,0,1,0,1,4,72.80652173913043,2,1,0,3309.75,0.021954568520342676,-39.34999999999991,669.8199999999999,2
1,0,0,0,10,1,0,0,0,0,0,0,0,0,46.0,492.1,0,1,0,0,0,0,0,1,1,0,1,44.73636363636364,0,0,2,460.0,0.0932873656459136,-32.10000000000002,246.05,1
0,1,0,0,29,1,1,1,0,0,0,0,0,1,58.55,1718.95,0,1,0,0,1,0,0,0,0,1,3,57.29833333333333,1,0,2,1697.9499999999998,0.03404168725835053,-21.000000000000227,429.7375,0
0,0,0,0,24,1,0,0,0,0,0,0,1,0,24.6,605.25,0,0,0,1,1,0,0,0,0,1,1,24.21,1,0,1,590.4000000000001,0.04057731958762887,-14.849999999999909,302.625,1
1,0,1,1,66,1,0,0,0,0,0,0,2,1,19.75,1344.5,0,0,0,1,0,0,0,1,1,0,1,20.067164179104477,2,0,0,1303.5,0.014678558156819026,-41.0,672.25,1
1,0,0,0,51,1,1,0,0,0,1,0,1,0,86.35,4267.15,0,0,1,0,0,0,0,1,1,0,3,82.06057692307692,2,1,1,4403.849999999999,0.02023124773028127,136.69999999999982,1066.7875,2
0,0,1,0,45,1,0,0,0,0,0,0,2,0,25.5,1121.05,0,0,0,1,0,0,0,1,0,1,1,24.370652173913044,2,0,0,1147.5,0.02272625997058955,26.450000000000045,560.525,1
0,0,1,0,49,1,0,0,0,0,0,0,1,0,19.0,918.7,0,0,0,1,0,1,0,0,1,0,1,18.374000000000002,2,0,1,931.0,0.02065891051429814,12.299999999999955,459.35,1
0,0,1,0,29,1,0,0,0,0,0,0,2,1,19.55,521.8,0,0,0,1,0,0,0,1,1,0,1,17.39333333333333,1,0,0,566.95,0.03739479724560062,45.15000000000009,260.9,1
1,0,1,1,40,1,1,1,0,1,1,1,0,1,110.1,4469.1,0,0,1,0,0,1,0,0,0,1,6,109.00243902439026,2,1,2,4404.0,0.024630321469318355,-65.10000000000036,638.4428571428572,2
0,1,0,0,37,1,0,0,0,0,1,1,0,1,96.55,3580.3,1,0,1,0,0,0,1,0,0,1,3,94.21842105263158,2,1,2,3572.35,0.02695948398626197,-7.950000000000273,895.075,0
1,0,0,0,25,1,0,0,0,0,0,0,0,0,69.75,1729.35,0,0,1,0,0,0,1,0,1,0,1,66.51346153846154,1,0,2,1743.75,0.0403097639205941,14.400000000000091,864.675,0
0,0,0,0,22,0,0,0,1,0,1,1,0,1,50.6,1073.3,0,1,0,0,0,0,1,0,1,0,3,46.665217391304346,1,0,2,1113.2,0.04710043749418226,39.90000000000009,268.325,1
1,0,0,0,72,0,1,1,1,1,1,1,2,1,65.6,4566.5,0,1,0,0,1,0,0,0,1,0,6,62.554794520547944,2,0,0,4723.2,0.014362342638204706,156.69999999999982,652.3571428571429,2
0,0,0,0,7,0,0,1,0,0,0,1,0,1,40.1,293.3,1,1,0,0,0,1,0,0,1,0,2,36.6625,0,0,2,280.7,0.1362555215766225,-12.600000000000023,97.76666666666667,1
1,0,1,1,33,1,0,1,1,1,1,1,2,0,82.1,2603.1,0,1,0,0,0,1,0,0,1,0,6,76.56176470588235,1,1,0,2709.2999999999997,0.03152720709650167,106.19999999999982,371.87142857142857,2
0,0,0,0,23,1,0,1,0,0,0,0,0,1,79.1,1783.75,0,0,1,0,0,0,0,1,1,0,2,74.32291666666667,1,1,2,1819.3,0.04431993276369239,35.549999999999955,594.5833333333334,0
1,1,0,0,24,1,0,1,0,0,1,1,0,1,101.25,2440.15,1,0,1,0,0,0,1,0,0,1,4,97.60600000000001,1,1,2,2430.0,0.04147635335804846,-10.150000000000091,488.03000000000003,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,79.55,79.55,1,0,1,0,0,0,1,0,1,0,2,39.775,0,1,2,79.55,0.9875853507138423,0.0,26.516666666666666,0
1,0,0,0,69,1,1,1,1,1,1,1,2,0,90.65,6322.1,0,1,0,0,0,0,0,1,0,1,7,90.3157142857143,2,1,0,6254.85,0.014336322373519318,-67.25,790.2625,2
0,0,0,1,3,1,0,0,0,0,0,0,1,1,20.55,57.4,0,0,0,1,0,1,0,0,1,0,1,14.35,0,0,1,61.650000000000006,0.35188356164383566,4.250000000000007,28.7,1
1,0,0,0,56,1,0,1,0,1,1,1,1,1,75.75,4284.65,0,1,0,0,1,0,0,0,1,0,5,75.16929824561403,2,1,1,4242.0,0.017675265128976936,-42.649999999999636,714.1083333333332,2
1,0,0,0,65,1,1,0,1,1,1,1,1,1,110.0,7138.65,0,0,1,0,0,1,0,0,0,1,6,108.16136363636363,2,1,1,7150.0,0.015406917706050018,11.350000000000364,1019.8071428571428,2
1,0,1,0,71,1,0,0,0,0,0,0,1,0,20.85,1539.75,0,0,0,1,0,0,1,0,1,0,1,21.385416666666668,2,0,1,1480.3500000000001,0.013532370598734383,-59.399999999999864,769.875,1
0,1,0,0,14,1,0,0,1,0,0,0,0,1,80.35,1058.1,0,0,1,0,1,0,0,0,0,1,2,70.53999999999999,1,1,2,1124.8999999999999,0.0758663015768105,66.79999999999995,352.7,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,70.15,123.8,0,0,1,0,0,0,1,0,1,0,1,41.266666666666666,0,0,2,140.3,0.562099358974359,16.500000000000014,61.9,0
0,0,0,0,32,1,0,0,0,0,1,0,1,0,84.05,2781.85,1,0,1,0,0,0,1,0,0,1,2,84.29848484848485,1,1,1,2689.6,0.030202849596636543,-92.25,927.2833333333333,0
1,0,0,0,40,1,1,0,1,0,0,1,0,0,67.45,2731.0,0,1,0,0,0,0,1,0,1,0,4,66.60975609756098,2,0,2,2698.0,0.02468887262079063,-33.0,546.2,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,0,1,0,1,0,0,1,0,1,10.375,0,0,2,20.75,0.9540229885057471,0.0,10.375,1
1,0,0,0,1,1,0,0,0,0,1,1,0,1,89.1,89.1,1,0,1,0,0,0,1,0,1,0,3,44.55,0,1,2,89.1,0.9889012208657048,0.0,22.275,0
0,0,0,0,7,1,0,0,0,0,0,0,0,1,69.9,497.3,0,0,1,0,0,0,0,1,1,0,1,62.1625,0,0,2,489.30000000000007,0.1402769416014449,-7.999999999999943,248.65,0
0,0,1,0,15,1,0,0,0,0,0,0,0,1,51.1,711.15,0,1,0,0,0,0,1,0,0,1,1,44.446875,1,0,2,766.5,0.07175454609281753,55.35000000000002,355.575,1
0,0,1,1,17,1,1,0,1,0,1,0,0,0,94.4,1607.2,1,0,1,0,0,0,1,0,0,1,4,89.28888888888889,1,1,2,1604.8000000000002,0.0586991667703022,-2.3999999999998636,321.44,0
1,0,0,0,19,1,0,1,1,0,0,0,0,1,78.25,1490.95,1,0,1,0,0,0,1,0,1,0,3,74.5475,1,1,2,1486.75,0.05244813834243775,-4.2000000000000455,372.7375,0
1,0,0,0,71,1,0,0,0,0,0,0,2,0,25.55,1898.1,0,0,0,1,1,0,0,0,0,1,1,26.362499999999997,2,0,0,1814.05,0.0134537412458533,-84.04999999999995,949.05,1
0,0,1,1,54,1,1,0,0,1,0,0,2,0,60.0,3273.95,0,1,0,0,1,0,0,0,0,1,3,59.526363636363634,2,0,0,3240.0,0.018320890395273213,-33.94999999999982,818.4875,2
1,0,1,0,31,1,1,1,0,1,0,0,0,1,90.55,2929.75,0,0,1,0,0,1,0,0,0,1,4,91.5546875,1,1,2,2807.0499999999997,0.030896528192442207,-122.70000000000027,585.95,2
0,0,0,0,11,1,1,0,0,0,0,0,0,0,76.4,838.7,0,0,1,0,0,0,1,0,1,0,2,69.89166666666667,0,1,2,840.4000000000001,0.09098487555079195,1.7000000000000455,279.56666666666666,0
0,1,0,0,18,1,0,0,1,0,0,1,0,1,84.95,1443.65,0,0,1,0,0,0,1,0,1,0,3,75.98157894736842,1,1,2,1529.1000000000001,0.05880317031807012,85.45000000000005,360.9125,0
0,1,0,0,72,1,1,1,0,1,1,1,2,1,110.1,7746.7,0,0,1,0,1,0,0,0,0,1,6,106.11917808219178,2,1,0,7927.2,0.01421066897272739,180.5,1106.6714285714286,2
0,1,0,0,71,1,0,1,0,0,1,1,0,1,99.65,6951.15,0,0,1,0,0,1,0,0,0,1,4,96.54374999999999,2,1,2,7075.150000000001,0.014333695331659992,124.00000000000091,1390.23,2
1,1,0,0,5,0,0,0,1,1,1,0,0,0,45.4,214.75,0,1,0,0,0,1,0,0,1,0,3,35.791666666666664,0,0,2,227.0,0.2104287369640788,12.25,53.6875,1
1,0,1,0,38,1,0,0,1,1,0,1,1,0,69.0,2669.45,0,1,0,0,0,1,0,0,0,1,4,68.4474358974359,2,0,1,2622.0,0.025838341852496772,-47.44999999999982,533.89,2
1,0,0,1,5,1,0,0,0,1,0,0,0,1,48.65,235.2,0,1,0,0,1,0,0,0,1,0,2,39.199999999999996,0,0,2,243.25,0.20596951735817104,8.050000000000011,78.39999999999999,1
1,1,0,0,2,1,0,0,0,0,0,0,0,1,44.15,92.65,1,1,0,0,0,0,1,0,1,0,1,30.883333333333336,0,0,2,88.3,0.4714361986118526,-4.3500000000000085,46.325,1
0,1,0,0,52,1,1,0,1,0,0,0,2,0,59.85,3103.25,0,1,0,0,1,0,0,0,0,1,3,58.551886792452834,2,0,0,3112.2000000000003,0.01928001932834018,8.950000000000273,775.8125,2
0,1,0,0,8,1,0,0,0,0,0,0,0,1,75.75,606.25,1,0,1,0,0,0,1,0,0,1,1,67.36111111111111,0,1,2,606.0,0.12474269246603541,-0.25,303.125,0
0,0,0,0,68,1,0,1,1,0,1,1,2,1,80.65,5330.2,0,1,0,0,0,0,1,0,1,0,5,77.24927536231884,2,1,0,5484.200000000001,0.015127926170468188,154.0000000000009,888.3666666666667,2
1,0,1,1,69,1,0,0,0,0,0,0,1,1,20.55,1403.1,0,0,0,1,0,1,0,0,1,0,1,20.044285714285714,2,0,1,1417.95,0.014635709707285807,14.850000000000136,701.55,1
0,0,1,0,42,1,1,1,0,1,0,0,0,1,66.4,2727.8,0,1,0,0,0,1,0,0,0,1,4,63.437209302325584,2,0,2,2788.8,0.02433304016417473,61.0,545.5600000000001,2
0,0,0,0,50,1,0,1,0,1,1,1,2,1,100.2,5038.45,0,0,1,0,0,0,0,1,1,0,5,98.79313725490196,2,1,0,5010.0,0.019883122166109397,-28.449999999999818,839.7416666666667,2
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.1,19.1,1,0,0,1,0,0,0,1,1,0,1,9.55,0,0,2,19.1,0.9502487562189055,0.0,9.55,1
1,1,1,0,1,1,1,0,0,0,0,0,0,1,80.3,80.3,1,0,1,0,0,0,1,0,0,1,2,40.15,0,1,2,80.3,0.9876998769987699,0.0,26.766666666666666,0
1,0,1,0,33,1,0,0,0,0,0,0,0,1,44.55,1462.6,0,1,0,0,0,1,0,0,1,0,1,43.01764705882353,1,0,2,1470.1499999999999,0.03043864443837114,7.5499999999999545,731.3,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.35,150.6,0,0,0,1,0,0,0,1,1,0,1,18.825,0,0,2,142.45000000000002,0.13423482849604224,-8.149999999999977,75.3,1
1,0,1,1,64,1,1,1,1,0,0,0,0,1,91.8,5960.5,0,0,1,0,0,0,1,0,0,1,4,91.7,2,1,2,5875.2,0.015398809024574352,-85.30000000000018,1192.1,2
0,0,0,0,1,1,0,0,1,0,0,0,0,1,74.9,74.9,1,0,1,0,0,0,1,0,1,0,2,37.45,0,1,2,74.9,0.9868247694334651,0.0,24.96666666666667,0
1,0,0,0,59,1,0,0,0,0,0,0,2,1,20.2,1192.3,0,0,0,1,1,0,0,0,1,0,1,19.871666666666666,2,0,0,1191.8,0.01692784714656834,-0.5,596.15,1
0,0,1,0,6,1,0,0,0,0,0,0,0,0,50.35,314.55,0,1,0,0,0,0,1,0,0,1,1,44.93571428571429,0,0,2,302.1,0.15956266835683727,-12.449999999999989,157.275,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,18.8,56.0,0,0,0,1,0,0,0,1,1,0,1,14.0,0,0,2,56.400000000000006,0.3298245614035088,0.4000000000000057,28.0,1
